id,ticket_id,author_id,body,public,created_at
10311-4,10311,909,"Thanks for the details, give me a moment to check on this.",True,2025-06-20T12:12:14
10311-5,10311,52734,Any news?,True,2025-06-20T15:10:14
10312-1,10312,51698,"I returned my order #956379 13 days ago and haven't seen a refund yet, can you check?",True,2025-06-14T23:03:50
10312-2,10312,901,"I understand the frustration, let's get this sorted out.",True,2025-06-14T23:57:50
10312-3,10312,51698,My bank still shows no refund received.,True,2025-06-15T00:33:50
10312-4,10312,901,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-15T02:11:50
10312-5,10312,51698,"Great, appreciate the quick resolution.",True,2025-06-15T03:11:50
10313-1,10313,53453,The running shoes I ordered stopped working after 3 days of normal use.,True,2025-06-24T16:28:53
10313-2,10313,924,"I understand the frustration, let's get this sorted out.",True,2025-06-24T16:53:53
10313-3,10313,53453,"I've tried everything, it's definitely faulty.",True,2025-06-24T17:15:53
10313-4,10313,924,"Thanks for the details, give me a moment to check on this.",True,2025-06-24T21:17:53
10313-5,10313,53453,"OK, still waiting to hear back.",True,2025-06-24T22:14:53
10314-1,10314,52700,I ordered the leather wallet but received a completely different item.,True,2025-08-25T02:29:09
10314-2,10314,901,"Thanks for the details, give me a moment to check on this.",True,2025-08-25T06:10:09
10314-3,10314,52700,"Actually, sorry, let me explain the real issue. Where can I download a receipt for my recent purchase?",True,2025-08-25T08:06:09
10314-4,10314,901,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-25T08:27:09
10314-5,10314,52700,"OK thank you, that answers my question.",True,2025-08-25T08:58:09
10315-1,10315,50736,The running shoes I ordered stopped working after 7 days of normal use.,True,2025-06-17T06:19:42
10315-2,10315,909,"Thanks for reaching out, let me look into this for you.",True,2025-06-17T07:13:42
10315-3,10315,50736,"I've tried everything, it's definitely faulty.",True,2025-06-17T11:57:42
10315-4,10315,909,"I'm sorry for the trouble, checking your account now.",True,2025-06-17T16:32:42
10315-5,10315,50736,Any news?,True,2025-06-17T17:37:42
10316-1,10316,51120,"Hi, the quality of this item really doesn't match the product description on the site.",True,2025-06-09T08:54:22
10316-2,10316,915,"Thanks for reaching out, let me look into this for you.",True,2025-06-09T10:39:22
10316-3,10316,51120,It just doesn't feel like a $222 item.,True,2025-06-09T13:28:22
10316-4,10316,915,"I understand the frustration, let's get this sorted out.",True,2025-06-09T15:23:22
10316-5,10316,51120,Any news?,True,2025-06-09T17:23:22
10316-6,10316,915,"Thanks for the details, give me a moment to check on this.",True,2025-06-09T19:21:22
10316-7,10316,51120,Following up on this.,True,2025-06-09T20:52:22
10316-8,10316,915,"Thanks for confirming, I've closed this out on our end.",True,2025-06-09T21:29:22
10316-9,10316,51120,"Perfect, thank you.",True,2025-06-09T21:59:22
10317-1,10317,52094,"Hi, I was supposed to get a discount but my order #776434 was charged full price.",True,2025-06-27T17:06:38
10317-2,10317,908,"Thanks for reaching out, let me look into this for you.",True,2025-06-27T18:13:38
10317-3,10317,52094,Can you apply it retroactively or refund the difference?,True,2025-06-27T20:13:38
10317-4,10317,908,"All set on our side now, thanks for your patience.",True,2025-06-27T21:25:38
10317-5,10317,52094,"OK thank you, that answers my question.",True,2025-06-27T21:57:38
10318-1,10318,51161,"Hi, my order arrived and the graphic t-shirt is broken, it won't turn on at all.",True,2025-06-20T19:03:06
10318-2,10318,919,"I understand the frustration, let's get this sorted out.",True,2025-06-20T19:20:06
10318-3,10318,51161,"I've tried everything, it's definitely faulty.",True,2025-06-20T23:45:06
10318-4,10318,919,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-21T02:15:06
10318-5,10318,51161,"Perfect, thank you.",True,2025-06-21T03:36:06
10319-1,10319,52636,"Hi, I'd like to delete my account adn all data you hold on me, please confirm once done.",True,2025-08-29T22:13:00
10319-2,10319,925,"Thanks for the details, give me a moment to check on this.",True,2025-08-29T23:28:00
10319-3,10319,52636,Can yuo confirm in writing once it's complete?,True,2025-08-30T02:35:00
10319-4,10319,925,"All set on our side now, thanks for your patience.",True,2025-08-30T05:25:00
10319-5,10319,52636,"OK thank you, that answers my question.",True,2025-08-30T06:59:00
10320-1,10320,50917,This might not be the right place but I wasn't sure where else to send this.,True,2025-06-13T15:04:06
10320-2,10320,901,"Thanks for reaching out, let me look into this for you.",True,2025-06-13T18:51:06
10320-3,10320,50917,"Actually, sorry, let me explain the real issue. I want to file a complaint, my overall experience with this order has been really disappointing.",True,2025-06-13T21:13:06
10320-4,10320,901,"Thanks for confirming, I've closed this out on our end.",True,2025-06-13T23:58:06
10320-5,10320,50917,"Great, appreciate the quick resolution.",True,2025-06-14T00:37:06
10321-1,10321,53084,"Hi, when will I get my money back for the item I sent back?",True,2025-08-27T21:54:57
10321-2,10321,918,"Thanks for reaching out, let me look into this for you.",True,2025-08-27T22:56:57
10321-3,10321,53084,My bank still shows no refund received.,True,2025-08-28T01:21:57
10321-4,10321,918,"I'm sorry for the trouble, checking your account now.",True,2025-08-28T03:35:57
10321-5,10321,53084,"OK, still waiting to hear back.",True,2025-08-28T06:42:57
10322-1,10322,50769,"Hi, my order arrived and the leather wallet is broken, it won't turn on at all.",True,2025-06-19T23:49:52
10322-2,10322,915,"Thanks for the details, give me a moment to check on this.",True,2025-06-20T03:48:52
10322-3,10322,50769,Can I get a replacement or refund?,True,2025-06-20T07:15:52
10322-4,10322,915,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-20T11:47:52
10322-5,10322,50769,"OK thank you, that answers my question.",True,2025-06-20T12:27:52
10323-1,10323,51888,Can you help me change the phone number linked to my account?,True,2025-06-22T21:31:01
10323-2,10323,903,"I understand the frustration, let's get this sorted out.",True,2025-06-22T23:17:01
10323-3,10323,51888,Is this something I can do myself in settings?,True,2025-06-23T03:47:01
10323-4,10323,903,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-23T04:24:01
10323-5,10323,51888,"OK thank you, that answers my question.",True,2025-06-23T05:52:01
10324-1,10324,51649,"Hi, quick question about your returns policy, can I return an item I already opened?",True,2025-07-19T04:50:38
10324-2,10324,905,"Thanks for the details, give me a moment to check on this.",True,2025-07-19T07:22:38
10324-3,10324,51649,Does that apply to sale items too?,True,2025-07-19T09:34:38
10324-4,10324,905,"Thanks for confirming, I've closed this out on our end.",True,2025-07-19T14:16:38
10324-5,10324,51649,"OK thank you, that answers my question.",True,2025-07-19T15:11:38
10325-1,10325,53218,"Hi, my order arrived and the running shoes is broken, it won't turn on at all.",True,2025-06-27T05:07:45
10325-2,10325,906,"I'm sorry for the trouble, checking your account now.",True,2025-06-27T05:54:45
10325-3,10325,53218,Can I get a replacement or refund?,True,2025-06-27T08:54:45
10325-4,10325,906,"I understand the frustration, let's get this sorted out.",True,2025-06-27T10:16:45
10325-5,10325,53218,Any news?,True,2025-06-27T12:15:45
10325-6,10325,906,"I'm sorry for the trouble, checking your account now.",True,2025-06-27T12:30:45
10325-7,10325,53218,"OK, still waiting to hear back.",True,2025-06-27T13:47:45
10325-8,10325,906,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-27T14:40:45
10325-9,10325,53218,"Perfect, thank you.",True,2025-06-27T16:01:45
10326-1,10326,51935,"Hi, the sunglasses shows as out of stock, do you know when it'll be available again?",True,2025-06-02T13:59:36
10326-2,10326,903,"Thanks for the details, give me a moment to check on this.",True,2025-06-02T16:23:36
10326-3,10326,51935,Can I reserve one in advance?,True,2025-06-02T20:42:36
10327-1,10327,50461,"Hi, I placed order #530250 on Jul 29 and I can't find any tracking info. Can you tell me where it is?",True,2025-08-06T06:48:40
10327-2,10327,908,"I'm sorry for the trouble, checking your account now.",True,2025-08-06T07:15:40
10327-3,10327,50461,Any update on this? It's been a while.,True,2025-08-06T10:38:40
10327-4,10327,908,"I understand the frustration, let's get this sorted out.",True,2025-08-06T13:08:40
10327-5,10327,50461,"OK, still waiting to hear back.",True,2025-08-06T15:32:40
10327-6,10327,908,"Thanks for the details, give me a moment to check on this.",True,2025-08-06T16:49:40
10327-7,10327,50461,Any news?,True,2025-08-06T18:23:40
10327-8,10327,908,"All set on our side now, thanks for your patience.",True,2025-08-06T21:03:40
10327-9,10327,50461,"Great, appreciate the quick resolution.",True,2025-08-06T21:47:40
10328-1,10328,51775,"I was charged twice for order #402418, can you refund the duplicate?",True,2025-08-28T02:57:50
10328-2,10328,925,"Thanks for the details, give me a moment to check on this.",True,2025-08-28T05:06:50
10328-3,10328,51775,This needs to be corrected soon.,True,2025-08-28T05:49:50
10328-4,10328,925,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-28T06:06:50
10328-5,10328,51775,"OK thank you, that answers my question.",True,2025-08-28T06:17:50
10329-1,10329,50204,"I was charged twice for order #626378, can you refund the duplicate?",True,2025-08-19T23:35:18
10329-2,10329,908,"I understand the frustration, let's get this sorted out.",True,2025-08-20T00:43:18
10329-3,10329,50204,"Actually, sorry, let me explain the real issue. Quick question, is the denim jacket compatible with older devices?",True,2025-08-20T04:29:18
10329-4,10329,908,"Thanks for the details, give me a moment to check on this.",True,2025-08-20T06:52:18
10329-5,10329,50204,Following up on this.,True,2025-08-20T07:46:18
10329-6,10329,908,"Thanks for the details, give me a moment to check on this.",True,2025-08-20T09:47:18
10329-7,10329,50204,"OK, still waiting to hear back.",True,2025-08-20T12:25:18
10329-8,10329,908,"All set on our side now, thanks for your patience.",True,2025-08-20T15:29:18
10329-9,10329,50204,"OK thank you, that answers my question.",True,2025-08-20T15:51:18
10330-1,10330,52573,"The password reset link you sent isn't working, can you help me get back in?",True,2025-07-05T05:18:50
10330-2,10330,914,"I understand the frustration, let's get this sorted out.",True,2025-07-05T05:29:50
10330-3,10330,52573,"Actually, sorry, let me explain the real issue. I used the code SUMMER20 but it didn't apply any discount at checkout.",True,2025-07-05T06:24:50
10330-4,10330,914,"Thanks for the details, give me a moment to check on this.",True,2025-07-05T08:38:50
10330-5,10330,52573,Following up on this.,True,2025-07-05T09:20:50
10331-1,10331,51650,"Hi, I can't log into my account, it keeps saying my password is wrong even after resetting it.",True,2025-08-13T11:58:48
10331-2,10331,921,"Thanks for the details, give me a moment to check on this.",True,2025-08-13T14:59:48
10331-3,10331,51650,I've tried clearing my cache and cookies too.,True,2025-08-13T15:40:48
10331-4,10331,921,"Thanks for reaching out, let me look into this for you.",True,2025-08-13T20:11:48
10331-5,10331,51650,"OK, still waiting to hear back.",True,2025-08-13T23:20:48
10331-6,10331,921,"Thanks for confirming, I've closed this out on our end.",True,2025-08-14T01:42:48
10331-7,10331,51650,"Great, appreciate the quick resolution.",True,2025-08-14T02:04:48
10332-1,10332,53299,"Hi, I placed order #260455 on May 30 and I can't find any tracking info. Can yuo tell me where it is?",True,2025-06-19T06:26:07
10332-2,10332,915,"Thanks for the details, give me a moment to check on this.",True,2025-06-19T07:02:07
10332-3,10332,53299,"Still no movement on the tracking page, is that normal?",True,2025-06-19T10:39:07
10332-4,10332,915,"Thanks for confirming, I've closed this out on our end.",True,2025-06-19T15:28:07
10332-5,10332,53299,Thanks for the help!,True,2025-06-19T17:22:07
10333-1,10333,52095,"Hi, I was only refunded part of my order, can you check what happened?",True,2025-06-19T05:40:30
10333-2,10333,923,"I'm sorry for the trouble, checking your account now.",True,2025-06-19T07:33:30
10333-3,10333,52095,Can someone look into the difference?,True,2025-06-19T07:57:30
10333-4,10333,923,"I've resolved this on our end, please let us know if you need anything else.",True,2025-06-19T12:55:30
10333-5,10333,52095,"OK thank you, that answers my question.",True,2025-06-19T14:22:30
10334-1,10334,51134,"Hi, I can't log into my account, it keeps saying my password is wrong even after resetting it.",True,2025-07-03T13:30:32
10334-2,10334,900,"Thanks for the details, give me a moment to check on this.",True,2025-07-03T16:22:32
10334-3,10334,51134,I've tried clearing my cache and cookies too.,True,2025-07-03T20:27:32
10334-4,10334,900,"Thanks for reaching out, let me look into this for you.",True,2025-07-03T23:12:32
10334-5,10334,51134,Any news?,True,2025-07-04T02:07:32
10334-6,10334,900,"I understand the frustration, let's get this sorted out.",True,2025-07-04T03:53:32
10334-7,10334,51134,Following up on this.,True,2025-07-04T06:38:32
10334-8,10334,900,"All set on our side now, thanks for your patience.",True,2025-07-04T07:34:32
10334-9,10334,51134,"Perfect, thank you.",True,2025-07-04T07:55:32
